Features,Shap Values
BURO_AMT_CREDIT_SUM_OVERDUE_MEAN,0.002513668001499987
NONLIVINGAREA_MEDI,0.002493501636898871
REFUSED_AMT_APPLICATION_MIN,0.002447405695300901
LANDAREA_MEDI,0.002426809162055808
NONLIVINGAREA_MODE,0.0024140551313186014
PREV_PRODUCT_COMBINATION_POSindustrywithoutinterest_MEAN,0.002362369960393693
CC_NAME_CONTRACT_STATUS_Completed_MEAN,0.0023338126084147715
CC_AMT_RECIVABLE_MEAN,0.0022870405596165893
ELEVATORS_MODE,0.0022819740769526686
CLOSED_AMT_CREDIT_SUM_DEBT_SUM,0.0022596639749332807
PREV_PRODUCT_COMBINATION_CardXSell_MEAN,0.002251741140502458
REFUSED_AMT_GOODS_PRICE_MAX,0.0022255689385736327
POS_NAME_CONTRACT_STATUS_Approved_MEAN,0.0021692128385005214
PREV_NAME_GOODS_CATEGORY_PhotoCinemaEquipment_MEAN,0.0021637254674826364
PREV_NAME_GOODS_CATEGORY_XNA_MEAN,0.0021483925063889315
REFUSED_AMT_ANNUITY_MAX,0.0021474926355176793
PREV_PRODUCT_COMBINATION_POSotherwithinterest_MEAN,0.0021060622757593274
PREV_NAME_TYPE_SUITE_Other_A_MEAN,0.002089835493756292
OCCUPATION_TYPE_Secretaries,0.0020793187311593715
ORGANIZATION_TYPE_Police,0.0020431140110289954
FLAG_DOCUMENT_6,0.002012621368264785
REFUSED_AMT_APPLICATION_MEAN,0.002012344517150338
PREV_NAME_CONTRACT_STATUS_Canceled_MEAN,0.002009392796739018
REFUSED_AMT_ANNUITY_MEAN,0.0019971373603620383
CC_AMT_INST_MIN_REGULARITY_MEAN,0.001972930531585117
LIVINGAPARTMENTS_MODE,0.001954635462725145
ORGANIZATION_TYPE_Transporttype3,0.0019520456263482078
PREV_NAME_GOODS_CATEGORY_Furniture_MEAN,0.001949895069296755
ACTIVE_CREDIT_DAY_OVERDUE_MEAN,0.0019071376362070655
FONDKAPREMONT_MODE_regoperspecaccount,0.0018803248865798703
WALLSMATERIAL_MODE_Block,0.0018701007055663087
LIVINGAREA_AVG,0.0018541431136160646
REFUSED_RATE_DOWN_PAYMENT_MEAN,0.00185244992850452
CC_AMT_PAYMENT_TOTAL_CURRENT_MAX,0.0018381569638531684
BASEMENTAREA_MEDI,0.001822831202934744
REFUSED_HOUR_APPR_PROCESS_START_MAX,0.0018137112111175193
PREV_NAME_GOODS_CATEGORY_SportandLeisure_MEAN,0.0017571439255546022
CC_CNT_DRAWINGS_POS_CURRENT_SUM,0.0017497788095371927
CLOSED_AMT_CREDIT_SUM_LIMIT_SUM,0.0017324864193584357
FLAG_DOCUMENT_18,0.0017227850264987118
REFUSED_AMT_CREDIT_MEAN,0.0017168252244387418
NAME_HOUSING_TYPE_Officeapartment,0.0017122281862229115
POS_NAME_CONTRACT_STATUS_Returnedtothestore_MEAN,0.0017001663814290133
AMT_REQ_CREDIT_BUREAU_MON,0.0016982811642870044
CC_CNT_DRAWINGS_POS_CURRENT_MEAN,0.0016925151492274808
PREV_PRODUCT_COMBINATION_POSmobilewithoutinterest_MEAN,0.0016834551162289728
FLOORSMIN_AVG,0.0016781545923531943
PREV_NAME_CONTRACT_TYPE_Cashloans_MEAN,0.0016657473027387433
YEARS_BUILD_MODE,0.0016522007381195212
CC_AMT_RECIVABLE_MIN,0.001641836776032112
CC_AMT_BALANCE_MAX,0.0015785653090888765
PREV_NAME_GOODS_CATEGORY_AutoAccessories_MEAN,0.0015598877283731897
CC_AMT_BALANCE_VAR,0.0015534975177618564
ORGANIZATION_TYPE_SecurityMinistries,0.001546049365792238
CC_AMT_PAYMENT_CURRENT_MIN,0.0015224194098219922
PREV_NAME_TYPE_SUITE_Children_MEAN,0.0015081478519061533
CC_AMT_BALANCE_MIN,0.0014958378087026945
NAME_HOUSING_TYPE_Municipalapartment,0.00149351140184413
PREV_CODE_REJECT_REASON_SCO_MEAN,0.0014811731185573112
CC_NAME_CONTRACT_STATUS_Active_SUM,0.0014716882304100186
CC_AMT_DRAWINGS_CURRENT_VAR,0.0014705281645852693
NAME_TYPE_SUITE_Children,0.0014195423952748892
CC_AMT_DRAWINGS_POS_CURRENT_MEAN,0.0014089725174326168
LIVINGAREA_MEDI,0.0014049570493016063
CC_AMT_RECEIVABLE_PRINCIPAL_MIN,0.001403922728841048
CC_MONTHS_BALANCE_MAX,0.0013484095636843941
CC_NAME_CONTRACT_STATUS_Active_MEAN,0.001323105229028641
CC_AMT_RECEIVABLE_PRINCIPAL_SUM,0.0012989798578692444
PREV_NAME_CASH_LOAN_PURPOSE_Medicine_MEAN,0.001294248677328916
CC_CNT_DRAWINGS_POS_CURRENT_VAR,0.0012916071744858465
PREV_NAME_GOODS_CATEGORY_MedicalSupplies_MEAN,0.0012897099283535013
CC_CNT_INSTALMENT_MATURE_CUM_VAR,0.0012794806815019698
CC_CNT_INSTALMENT_MATURE_CUM_SUM,0.0012725173656208473
BURO_CREDIT_CURRENCY_currency4_MEAN,0.0012681609899424726
CC_AMT_DRAWINGS_CURRENT_MIN,0.0012408459358627933
PREV_NAME_GOODS_CATEGORY_ClothingandAccessories_MEAN,0.001214203644115825
CC_AMT_BALANCE_SUM,0.0012069503021997626
CC_AMT_DRAWINGS_POS_CURRENT_VAR,0.0011913561836671995
CC_CNT_INSTALMENT_MATURE_CUM_MAX,0.0011719218271097303
REFUSED_AMT_APPLICATION_MAX,0.0011596220256652322
CC_AMT_DRAWINGS_CURRENT_SUM,0.0011505160652106829
CC_AMT_DRAWINGS_CURRENT_MAX,0.0011434057699236297
FONDKAPREMONT_MODE_notspecified,0.001138034175235377
CC_AMT_DRAWINGS_ATM_CURRENT_VAR,0.001099696566434509
PREV_NAME_PAYMENT_TYPE_Noncashfromyouraccount_MEAN,0.001067365554564512
LIVE_REGION_NOT_WORK_REGION,0.001064609388012808
APARTMENTS_MEDI,0.0010552389119801232
ELEVATORS_AVG,0.0010510915998903619
ORGANIZATION_TYPE_Industrytype2,0.001050650859975451
PREV_NAME_CASH_LOAN_PURPOSE_Other_MEAN,0.0010025162796632524
PREV_NAME_CONTRACT_STATUS_Unusedoffer_MEAN,0.0009825150041885438
CC_AMT_DRAWINGS_POS_CURRENT_MAX,0.000967820699516526
CC_AMT_INST_MIN_REGULARITY_MAX,0.0009543949680583235
PREV_NAME_CASH_LOAN_PURPOSE_Buyingagarage_MEAN,0.0009400031052663403
ORGANIZATION_TYPE_Hotel,0.00093259540280914
LIVINGAPARTMENTS_MEDI,0.0009054808018488985
FLAG_DOCUMENT_13,0.0008861141810332474
PREV_NAME_CASH_LOAN_PURPOSE_Urgentneeds_MEAN,0.0008759826980787949
CC_NAME_CONTRACT_STATUS_Active_VAR,0.0008655716342169953
FLAG_EMAIL,0.0008439046028075711
CC_CNT_DRAWINGS_ATM_CURRENT_MAX,0.00083421816694302
PREV_NAME_CASH_LOAN_PURPOSE_Carrepairs_MEAN,0.0008340712104913482
ORGANIZATION_TYPE_Realtor,0.0008246042829199819
ELEVATORS_MEDI,0.0007900687207505682
ORGANIZATION_TYPE_Tradetype7,0.0007784640078197739
PREV_NAME_CASH_LOAN_PURPOSE_XAP_MEAN,0.0007729940029805297
FLAG_DOCUMENT_16,0.0007535941581126255
CC_MONTHS_BALANCE_VAR,0.0007477794076867142
OCCUPATION_TYPE_Managers,0.0007423791798698231
NAME_FAMILY_STATUS_Civilmarriage,0.0007409998769998935
REG_REGION_NOT_WORK_REGION,0.0007335928346057364
REG_REGION_NOT_LIVE_REGION,0.0007274746036548747
CC_MONTHS_BALANCE_MEAN,0.0007252660727321325
ORGANIZATION_TYPE_Government,0.0007136887850294995
CC_AMT_INST_MIN_REGULARITY_MIN,0.0007085297229521708
BURO_CREDIT_DAY_OVERDUE_MEAN,0.0006993527538569679
REFUSED_AMT_DOWN_PAYMENT_MEAN,0.0006909823756101554
PREV_NAME_GOODS_CATEGORY_DirectSales_MEAN,0.0006802628702147054
ORGANIZATION_TYPE_BusinessEntityType2,0.0006772726994679697
PREV_NAME_CASH_LOAN_PURPOSE_Repairs_MEAN,0.0006611121529321775
NAME_TYPE_SUITE_Family,0.000656432823001727
NAME_HOUSING_TYPE_Rentedapartment,0.0006219713894206444
OCCUPATION_TYPE_LowskillLaborers,0.0006143893238513738
BURO_CREDIT_TYPE_Anothertypeofloan_MEAN,0.0006072024136551502
FLOORSMIN_MEDI,0.0005948893920437901
WALLSMATERIAL_MODE_Wooden,0.0005930930405091125
CC_MONTHS_BALANCE_MIN,0.0005893098598111035
ORGANIZATION_TYPE_Industrytype4,0.0005643408627473016
CC_AMT_RECIVABLE_VAR,0.0005560295768684213
CC_NAME_CONTRACT_STATUS_Completed_SUM,0.0005556680743907618
CC_AMT_TOTAL_RECEIVABLE_MIN,0.0005423575132948392
FLAG_DOCUMENT_8,0.0005331402910977871
AMT_REQ_CREDIT_BUREAU_HOUR,0.0005294755617603063
OCCUPATION_TYPE_Cleaningstaff,0.0005243720309697863
CC_NAME_CONTRACT_STATUS_Completed_MAX,0.0005187011179762092
CC_MONTHS_BALANCE_SUM,0.0005186527404958035
PREV_NAME_CLIENT_TYPE_XNA_MEAN,0.0004949443038175693
PREV_NAME_GOODS_CATEGORY_Jewelry_MEAN,0.000491206646341929
NAME_HOUSING_TYPE_Withparents,0.0004862952764036063
CC_SK_DPD_DEF_VAR,0.0004846501737149235
OCCUPATION_TYPE_Securitystaff,0.00046542678734302683
ORGANIZATION_TYPE_Agriculture,0.0004611001772020133
PREV_NAME_GOODS_CATEGORY_Other_MEAN,0.00045317045768693075
PREV_NAME_CASH_LOAN_PURPOSE_Buildingahouseoranannex_MEAN,0.000449499682451066
PREV_NAME_GOODS_CATEGORY_Vehicles_MEAN,0.0004446512110994689
PREV_NAME_TYPE_SUITE_Groupofpeople_MEAN,0.0004386772045526865
HOUSETYPE_MODE_specifichousing,0.0004369741348643462
ORGANIZATION_TYPE_Transporttype4,0.0004339688147075819
CC_CNT_DRAWINGS_OTHER_CURRENT_SUM,0.00041443397934279514
REFUSED_RATE_DOWN_PAYMENT_MIN,0.00040719564268038635
PREV_NAME_CASH_LOAN_PURPOSE_Furniture_MEAN,0.0004064953929707392
NAME_TYPE_SUITE_Other_B,0.0003966296276544919
CC_SK_DPD_MAX,0.000387118271013348
BURO_CREDIT_CURRENCY_currency2_MEAN,0.0003865356810268532
CC_SK_DPD_MEAN,0.0003682806910443178
PREV_FLAG_LAST_APPL_PER_CONTRACT_Y_MEAN,0.00035747120654916985
ORGANIZATION_TYPE_Industrytype5,0.0003536102013299703
OCCUPATION_TYPE_Realtyagents,0.0003463184761773694
PREV_NAME_CASH_LOAN_PURPOSE_Buyingahome_MEAN,0.000341396634146041
CC_AMT_DRAWINGS_OTHER_CURRENT_MAX,0.0003256121990266213
CC_AMT_TOTAL_RECEIVABLE_MAX,0.00032345198951903566
PREV_NAME_GOODS_CATEGORY_Homewares_MEAN,0.00032278961114534844
PREV_NAME_CASH_LOAN_PURPOSE_Education_MEAN,0.00031641531503501057
FLAG_DOCUMENT_9,0.0003094228991224639
PREV_NAME_CASH_LOAN_PURPOSE_Journey_MEAN,0.00030842823621586205
NAME_EDUCATION_TYPE_Incompletehigher,0.0003025773937350392
PREV_NAME_CASH_LOAN_PURPOSE_Everydayexpenses_MEAN,0.00030044396262264973
ORGANIZATION_TYPE_Tradetype3,0.00029845594984871145
BURO_CREDIT_CURRENCY_currency1_MEAN,0.00028573531337381823
ORGANIZATION_TYPE_Security,0.00028519178376658154
CC_AMT_INST_MIN_REGULARITY_SUM,0.00027518612105600367
PREV_NAME_CASH_LOAN_PURPOSE_Weddinggiftholiday_MEAN,0.00027390904389328405
NAME_HOUSING_TYPE_Coopapartment,0.0002706413461711936
ORGANIZATION_TYPE_Advertising,0.00026940894054812864
NAME_TYPE_SUITE_Other_A,0.0002688329224418338
CC_CNT_DRAWINGS_OTHER_CURRENT_VAR,0.00025627397435752896
PREV_NAME_GOODS_CATEGORY_Gardening_MEAN,0.00025454582547244475
BURO_CNT_CREDIT_PROLONG_SUM,0.0002514529708811864
PREV_NAME_GOODS_CATEGORY_Tourism_MEAN,0.00024987403248524347
CC_AMT_PAYMENT_TOTAL_CURRENT_MIN,0.00024683200834970585
ORGANIZATION_TYPE_Postal,0.00024456105554734517
PREV_CHANNEL_TYPE_Cardealer_MEAN,0.00024288804379063688
PREV_NAME_GOODS_CATEGORY_OfficeAppliances_MEAN,0.00023905013692001237
OCCUPATION_TYPE_Cookingstaff,0.00023857601654906686
ORGANIZATION_TYPE_Other,0.00023852666058129856
ORGANIZATION_TYPE_Housing,0.00023510098985106436
WALLSMATERIAL_MODE_Mixed,0.0002323239918293302
PREV_NAME_GOODS_CATEGORY_Medicine_MEAN,0.0002245141219422574
CC_AMT_DRAWINGS_OTHER_CURRENT_SUM,0.00022326902449371267
ORGANIZATION_TYPE_LegalServices,0.0002193067888001882
PREV_NAME_SELLER_INDUSTRY_Jewelry_MEAN,0.00021366806254880522
ORGANIZATION_TYPE_Transporttype2,0.00021305871350207656
CC_COUNT,0.00021282274399610595
BURO_CREDIT_TYPE_Loanforbusinessdevelopment_MEAN,0.00020946283961015256
PREV_NAME_CASH_LOAN_PURPOSE_Buyinganewcar_MEAN,0.00020583315908608086
CC_AMT_DRAWINGS_OTHER_CURRENT_MEAN,0.0002049019760684474
PREV_NAME_CASH_LOAN_PURPOSE_Businessdevelopment_MEAN,0.00020117035337783418
PREV_CODE_REJECT_REASON_VERIF_MEAN,0.0001986465645429924
PREV_FLAG_LAST_APPL_PER_CONTRACT_N_MEAN,0.00019528106063919625
CC_CNT_DRAWINGS_CURRENT_MIN,0.00018841365242557219
CC_NAME_CONTRACT_STATUS_Sentproposal_MEAN,0.0001883975413996484
FLAG_DOCUMENT_5,0.0001824226044436243
POS_NAME_CONTRACT_STATUS_Amortizeddebt_MEAN,0.0001805829084464498
CC_AMT_DRAWINGS_OTHER_CURRENT_VAR,0.00017992280927182677
PREV_NAME_CASH_LOAN_PURPOSE_Buyingausedcar_MEAN,0.00017836634197030313
ORGANIZATION_TYPE_Restaurant,0.00016603986882948526
PREV_PRODUCT_COMBINATION_POSotherswithoutinterest_MEAN,0.0001616511539860354
PREV_NAME_PAYMENT_TYPE_Cashlessfromtheaccountoftheemployer_MEAN,0.000156871403246218
CC_AMT_DRAWINGS_POS_CURRENT_MIN,0.00015324974079130487
FLAG_DOCUMENT_14,0.000151796589582888
NAME_TYPE_SUITE_Spousepartner,0.00015084157693310646
PREV_NAME_CASH_LOAN_PURPOSE_Purchaseofelectronicequipment_MEAN,0.00014693998992151505
ORGANIZATION_TYPE_BusinessEntityType1,0.00013434720178135613
CC_CNT_DRAWINGS_OTHER_CURRENT_MEAN,0.00013275106063343335
POS_NAME_CONTRACT_STATUS_Demand_MEAN,0.00013226634436005205
OCCUPATION_TYPE_Privateservicestaff,0.0001257461711083682
CC_SK_DPD_VAR,0.0001157494404659641
PREV_NAME_CASH_LOAN_PURPOSE_Paymentsonotherloans_MEAN,0.000115076741707192
CC_CNT_DRAWINGS_POS_CURRENT_MIN,0.00010698860475638874
CC_SK_DPD_DEF_MAX,0.0001038338001074792
ORGANIZATION_TYPE_Industrytype3,9.702795517754754e-05
ORGANIZATION_TYPE_Industrytype1,8.70358203048509e-05
ORGANIZATION_TYPE_Services,8.535928219989978e-05
ORGANIZATION_TYPE_Industrytype11,8.154152720359577e-05
PREV_NAME_SELLER_INDUSTRY_MLMpartners_MEAN,8.13190096492634e-05
OCCUPATION_TYPE_HRstaff,7.859362434775192e-05
ORGANIZATION_TYPE_Telecom,7.690703072566707e-05
OCCUPATION_TYPE_Waitersbarmenstaff,7.117002597876872e-05
WALLSMATERIAL_MODE_Others,6.691045046041339e-05
CC_NAME_CONTRACT_STATUS_Signed_MEAN,6.201950137963169e-05
CC_NAME_CONTRACT_STATUS_Signed_SUM,5.941097420117663e-05
CC_NAME_CONTRACT_STATUS_Signed_VAR,5.787199355340468e-05
ORGANIZATION_TYPE_Tradetype6,4.9490264062068424e-05
ORGANIZATION_TYPE_Industrytype6,4.9186775887305366e-05
ORGANIZATION_TYPE_Electricity,4.6147579402429515e-05
PREV_NAME_GOODS_CATEGORY_AdditionalService_MEAN,4.283734292079998e-05
CC_NAME_CONTRACT_STATUS_Completed_VAR,3.634920011371757e-05
EMERGENCYSTATE_MODE_Yes,3.3093294941990356e-05
ORGANIZATION_TYPE_Culture,3.224598738620889e-05
ORGANIZATION_TYPE_University,2.9502600227336163e-05
CC_SK_DPD_SUM,2.5877339573892005e-05
WALLSMATERIAL_MODE_Monolithic,2.516824065144403e-05
CC_CNT_DRAWINGS_OTHER_CURRENT_MAX,2.2915175911169468e-05
ORGANIZATION_TYPE_Mobile,2.2390625787217836e-05
ORGANIZATION_TYPE_Emergency,2.237640582226175e-05
ORGANIZATION_TYPE_Tradetype2,2.2283213927048514e-05
FLAG_CONT_MOBILE,2.131734055081333e-05
CC_AMT_DRAWINGS_ATM_CURRENT_MIN,1.943608046480134e-05
HOUSETYPE_MODE_terracedhouse,1.9221108251078207e-05
PREV_NAME_CONTRACT_TYPE_XNA_MEAN,1.8444273340865545e-05
ORGANIZATION_TYPE_Tradetype1,1.832131944520257e-05
ORGANIZATION_TYPE_Insurance,1.8150735017076585e-05
PREV_NAME_CASH_LOAN_PURPOSE_Gasificationwatersupply_MEAN,1.7678564636678283e-05
FLAG_DOCUMENT_21,1.7315122459241314e-05
FLAG_DOCUMENT_11,1.6138759420197653e-05
BURO_CREDIT_TYPE_Unknowntypeofloan_MEAN,1.448055272716864e-05
ORGANIZATION_TYPE_Bank,1.4150709697034642e-05
FLAG_DOCUMENT_19,1.0734200969844322e-05
PREV_NAME_PORTFOLIO_Cars_MEAN,8.759886228820563e-06
ORGANIZATION_TYPE_Cleaning,7.466561039494496e-06
OCCUPATION_TYPE_ITstaff,5.455056654284286e-06
FLAG_DOCUMENT_17,4.417692376667616e-06
BURO_STATUS_nan_MEAN_MEAN,0.0
NONLIVINGAPARTMENTS_MEDI,0.0
BURO_CREDIT_ACTIVE_nan_MEAN,0.0
CC_NAME_CONTRACT_STATUS_Signed_MIN,0.0
CC_NAME_CONTRACT_STATUS_Signed_MAX,0.0
CC_SK_DPD_MIN,0.0
BURO_CREDIT_TYPE_Interbankcredit_MEAN,0.0
FLAG_DOCUMENT_2,0.0
FLAG_DOCUMENT_4,0.0
CC_NAME_CONTRACT_STATUS_Sentproposal_SUM,0.0
FLAG_DOCUMENT_7,0.0
CC_NAME_CONTRACT_STATUS_nan_MIN,0.0
CC_NAME_CONTRACT_STATUS_nan_MAX,0.0
CC_NAME_CONTRACT_STATUS_nan_MEAN,0.0
CC_NAME_CONTRACT_STATUS_nan_SUM,0.0
CC_NAME_CONTRACT_STATUS_nan_VAR,0.0
CC_NAME_CONTRACT_STATUS_Sentproposal_VAR,0.0
CC_NAME_CONTRACT_STATUS_Sentproposal_MIN,0.0
CC_SK_DPD_DEF_MIN,0.0
CC_NAME_CONTRACT_STATUS_Sentproposal_MAX,0.0
CC_NAME_CONTRACT_STATUS_Approved_VAR,0.0
CC_NAME_CONTRACT_STATUS_Approved_SUM,0.0
BURO_CREDIT_CURRENCY_nan_MEAN,0.0
CC_NAME_CONTRACT_STATUS_Approved_MEAN,0.0
CC_NAME_CONTRACT_STATUS_Demand_MIN,0.0
CC_NAME_CONTRACT_STATUS_Demand_MAX,0.0
CC_NAME_CONTRACT_STATUS_Approved_MAX,0.0
CC_NAME_CONTRACT_STATUS_Demand_MEAN,0.0
CC_NAME_CONTRACT_STATUS_Approved_MIN,0.0
CC_NAME_CONTRACT_STATUS_Demand_SUM,0.0
BURO_CREDIT_TYPE_Loanforpurchaseofsharesmarginlending_MEAN,0.0
BURO_CREDIT_TYPE_Loanforthepurchaseofequipment_MEAN,0.0
CC_NAME_CONTRACT_STATUS_Active_MAX,0.0
CC_NAME_CONTRACT_STATUS_Demand_VAR,0.0
BURO_CREDIT_TYPE_Mobileoperatorloan_MEAN,0.0
BURO_CREDIT_TYPE_Realestateloan_MEAN,0.0
CC_NAME_CONTRACT_STATUS_Refused_MIN,0.0
CC_NAME_CONTRACT_STATUS_Refused_MAX,0.0
BURO_CREDIT_TYPE_nan_MEAN,0.0
CC_NAME_CONTRACT_STATUS_Refused_MEAN,0.0
CC_NAME_CONTRACT_STATUS_Refused_SUM,0.0
CC_NAME_CONTRACT_STATUS_Refused_VAR,0.0
BURO_CREDIT_TYPE_Cashloannonearmarked_MEAN,0.0
CC_NAME_CONTRACT_STATUS_Completed_MIN,0.0
POS_NAME_CONTRACT_STATUS_Canceled_MEAN,0.0
CLOSED_CREDIT_DAY_OVERDUE_MEAN,0.0
CC_CNT_DRAWINGS_OTHER_CURRENT_MIN,0.0
PREV_NAME_GOODS_CATEGORY_Fitness_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_HouseConstruction_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_Insurance_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_Weapon_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_nan_MEAN,0.0
NAME_INCOME_TYPE_Maternityleave,0.0
PREV_NAME_PORTFOLIO_nan_MEAN,0.0
NAME_INCOME_TYPE_Student,0.0
PREV_NAME_PRODUCT_TYPE_nan_MEAN,0.0
PREV_CHANNEL_TYPE_nan_MEAN,0.0
PREV_NAME_SELLER_INDUSTRY_Tourism_MEAN,0.0
PREV_NAME_SELLER_INDUSTRY_nan_MEAN,0.0
ORGANIZATION_TYPE_Industrytype13,0.0
ORGANIZATION_TYPE_Industrytype12,0.0
PREV_NAME_YIELD_GROUP_nan_MEAN,0.0
NAME_INCOME_TYPE_Unemployed,0.0
ORGANIZATION_TYPE_Industrytype10,0.0
NAME_EDUCATION_TYPE_Academicdegree,0.0
FLAG_MOBIL,0.0
FLAG_DOCUMENT_20,0.0
PREV_PRODUCT_COMBINATION_nan_MEAN,0.0
NAME_FAMILY_STATUS_Unknown,0.0
FLAG_DOCUMENT_12,0.0
FLAG_DOCUMENT_15,0.0
POS_COUNT,0.0
POS_NAME_CONTRACT_STATUS_nan_MEAN,0.0
POS_NAME_CONTRACT_STATUS_XNA_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_Education_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_Animals_MEAN,0.0
PREV_NAME_CLIENT_TYPE_nan_MEAN,0.0
PREV_FLAG_LAST_APPL_PER_CONTRACT_nan_MEAN,0.0
ORGANIZATION_TYPE_Transporttype1,0.0
ORGANIZATION_TYPE_Tradetype5,0.0
ORGANIZATION_TYPE_Tradetype4,0.0
NAME_TYPE_SUITE_Groupofpeople,0.0
CC_CNT_DRAWINGS_ATM_CURRENT_MIN,0.0
CC_AMT_TOTAL_RECEIVABLE_VAR,0.0
CC_AMT_TOTAL_RECEIVABLE_SUM,0.0
CC_AMT_TOTAL_RECEIVABLE_MEAN,0.0
FLAG_DOCUMENT_10,0.0
ORGANIZATION_TYPE_Religion,0.0
PREV_NAME_CONTRACT_TYPE_nan_MEAN,0.0
PREV_WEEKDAY_APPR_PROCESS_START_nan_MEAN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Buyingaholidayhomeland_MEAN,0.0
CC_AMT_DRAWINGS_OTHER_CURRENT_MIN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Hobby_MEAN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Moneyforathirdperson_MEAN,0.0
NAME_INCOME_TYPE_Businessman,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Refusaltonamethegoal_MEAN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_nan_MEAN,0.0
PREV_NAME_CONTRACT_STATUS_nan_MEAN,0.0
PREV_NAME_PAYMENT_TYPE_nan_MEAN,0.0
PREV_CODE_REJECT_REASON_CLIENT_MEAN,0.0
PREV_CODE_REJECT_REASON_SYSTEM_MEAN,0.0
ORGANIZATION_TYPE_Industrytype8,0.0
PREV_CODE_REJECT_REASON_nan_MEAN,0.0
ORGANIZATION_TYPE_Industrytype7,0.0
BURO_CREDIT_CURRENCY_currency3_MEAN,0.0
